pair_id,incident_id,attack_type,attack_category,outcome_summary,observed_behaviour,atom_full_id,standard,control_id,control_name,atom_key,atom_claim,label_hint,label,evidence_note
INC-025-A__ISO.10.1.1.a,INC-025-A,Spoofing-BLE,Spoofing,"Partial breach: patient P-0067's weekly medication schedule (drug names, doses, times) read via GATT by a rogue BLE device exploiting 'Just Works' pairing downgrade. ePHI exposure confirmed. Companion…","At 11:03 UTC, a rogue BLE device advertising under a cloned device address (BDA matching enrolled patient P-0067's pill dispenser) established a connection with the dispenser's companion app running on a hospital-owned tablet in the pharmacy consultation room. The rogue device passed the GATT service UUID check (UUID 0xA8B3FBE8, cloned from a captured BLE advertisement). The companion app's pairing implementation used 'Just Works' pairing mode (no MITM protection) — a configuration permitted for…",ISO.10.1.1.a,ISO 27002,ISO.10.1.1,Policy on the Use of Cryptographic Controls,a,The organization shall develop a policy on the use of cryptographic controls for protection of information.,Y,,
INC-025-A__ISO.10.1.2.a,INC-025-A,Spoofing-BLE,Spoofing,"Partial breach: patient P-0067's weekly medication schedule (drug names, doses, times) read via GATT by a rogue BLE device exploiting 'Just Works' pairing downgrade. ePHI exposure confirmed. Companion…","At 11:03 UTC, a rogue BLE device advertising under a cloned device address (BDA matching enrolled patient P-0067's pill dispenser) established a connection with the dispenser's companion app running on a hospital-owned tablet in the pharmacy consultation room. The rogue device passed the GATT service UUID check (UUID 0xA8B3FBE8, cloned from a captured BLE advertisement). The companion app's pairing implementation used 'Just Works' pairing mode (no MITM protection) — a configuration permitted for…",ISO.10.1.2.a,ISO 27002,ISO.10.1.2,Key Management,a,The organization shall develop a policy on the use of cryptographic keys through their whole lifecycle.,Y,,
INC-026-A__HIPAA.164.312.b.b,INC-026-A,DDoS-ICMP_Flood,DDoS,No ePHI exposed. 7 IoMT devices drifted 0.8–1.4 seconds during 9-minute outage; no TLS failures. All re-synced post-flood. Perimeter ICMP rate-limiting made permanent. NTP infrastructure hardened with…,"At 03:41 UTC, 194,938 ICMP flows from 39 source IPs produced a peak rate of 1,321,810 pkt/s against the IoMT NTP server (matching CICIoMT2024 DDoS-ICMP1 profile). The NTP server (ntpd 4.2.8p15) continued to respond to NTP requests throughout — its UDP/123 listener was unaffected by ICMP load, which was handled by a separate interrupt-driven path. However, the ICMP flood consumed 68% of the server's NIC bandwidth (1 Gbps link). Seven IoMT devices whose NTP polling interval exceeded 128 seconds di…",HIPAA.164.312.b.b,HIPAA,HIPAA.164.312.b,Audit Controls — Standard,b,The covered entity shall implement software mechanisms that record activity in information systems containing ePHI.,Y,,
INC-026-A__HIPAA.164.312.e.1.a,INC-026-A,DDoS-ICMP_Flood,DDoS,No ePHI exposed. 7 IoMT devices drifted 0.8–1.4 seconds during 9-minute outage; no TLS failures. All re-synced post-flood. Perimeter ICMP rate-limiting made permanent. NTP infrastructure hardened with…,"At 03:41 UTC, 194,938 ICMP flows from 39 source IPs produced a peak rate of 1,321,810 pkt/s against the IoMT NTP server (matching CICIoMT2024 DDoS-ICMP1 profile). The NTP server (ntpd 4.2.8p15) continued to respond to NTP requests throughout — its UDP/123 listener was unaffected by ICMP load, which was handled by a separate interrupt-driven path. However, the ICMP flood consumed 68% of the server's NIC bandwidth (1 Gbps link). Seven IoMT devices whose NTP polling interval exceeded 128 seconds di…",HIPAA.164.312.e.1.a,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,a,The covered entity shall implement technical security measures to guard against unauthorized access to ePHI being transmitted over an electronic communications network.,Y,,
INC-026-A__HIPAA.164.312.e.1.b,INC-026-A,DDoS-ICMP_Flood,DDoS,No ePHI exposed. 7 IoMT devices drifted 0.8–1.4 seconds during 9-minute outage; no TLS failures. All re-synced post-flood. Perimeter ICMP rate-limiting made permanent. NTP infrastructure hardened with…,"At 03:41 UTC, 194,938 ICMP flows from 39 source IPs produced a peak rate of 1,321,810 pkt/s against the IoMT NTP server (matching CICIoMT2024 DDoS-ICMP1 profile). The NTP server (ntpd 4.2.8p15) continued to respond to NTP requests throughout — its UDP/123 listener was unaffected by ICMP load, which was handled by a separate interrupt-driven path. However, the ICMP flood consumed 68% of the server's NIC bandwidth (1 Gbps link). Seven IoMT devices whose NTP polling interval exceeded 128 seconds di…",HIPAA.164.312.e.1.b,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,b,The covered entity shall implement security measures to ensure that electronically transmitted ePHI is not improperly modified without detection.,Y,,
INC-026-A__ISO.12.4.1.a,INC-026-A,DDoS-ICMP_Flood,DDoS,No ePHI exposed. 7 IoMT devices drifted 0.8–1.4 seconds during 9-minute outage; no TLS failures. All re-synced post-flood. Perimeter ICMP rate-limiting made permanent. NTP infrastructure hardened with…,"At 03:41 UTC, 194,938 ICMP flows from 39 source IPs produced a peak rate of 1,321,810 pkt/s against the IoMT NTP server (matching CICIoMT2024 DDoS-ICMP1 profile). The NTP server (ntpd 4.2.8p15) continued to respond to NTP requests throughout — its UDP/123 listener was unaffected by ICMP load, which was handled by a separate interrupt-driven path. However, the ICMP flood consumed 68% of the server's NIC bandwidth (1 Gbps link). Seven IoMT devices whose NTP polling interval exceeded 128 seconds di…",ISO.12.4.1.a,ISO 27002,ISO.12.4.1,Event Logging,a,The organization shall produce event logs recording user activities.,Y,,
INC-026-A__ISO.12.6.1.a,INC-026-A,DDoS-ICMP_Flood,DDoS,No ePHI exposed. 7 IoMT devices drifted 0.8–1.4 seconds during 9-minute outage; no TLS failures. All re-synced post-flood. Perimeter ICMP rate-limiting made permanent. NTP infrastructure hardened with…,"At 03:41 UTC, 194,938 ICMP flows from 39 source IPs produced a peak rate of 1,321,810 pkt/s against the IoMT NTP server (matching CICIoMT2024 DDoS-ICMP1 profile). The NTP server (ntpd 4.2.8p15) continued to respond to NTP requests throughout — its UDP/123 listener was unaffected by ICMP load, which was handled by a separate interrupt-driven path. However, the ICMP flood consumed 68% of the server's NIC bandwidth (1 Gbps link). Seven IoMT devices whose NTP polling interval exceeded 128 seconds di…",ISO.12.6.1.a,ISO 27002,ISO.12.6.1,Management of Technical Vulnerabilities,a,The organization shall obtain information about technical vulnerabilities of information systems in a timely fashion.,Y,,
INC-002-C__HIPAA.164.312.b.b,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",HIPAA.164.312.b.b,HIPAA,HIPAA.164.312.b,Audit Controls — Standard,b,The covered entity shall implement software mechanisms that record activity in information systems containing ePHI.,Y,,
INC-002-C__HIPAA.164.312.c.1.a,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",HIPAA.164.312.c.1.a,HIPAA,HIPAA.164.312.c.1,Integrity — Standard,a,The covered entity shall implement policies to protect ePHI from improper alteration.,Y,,
INC-002-C__HIPAA.164.312.c.1.b,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",HIPAA.164.312.c.1.b,HIPAA,HIPAA.164.312.c.1,Integrity — Standard,b,The covered entity shall implement procedures to protect ePHI from improper alteration.,Y,,
INC-002-C__HIPAA.164.312.e.1.a,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",HIPAA.164.312.e.1.a,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,a,The covered entity shall implement technical security measures to guard against unauthorized access to ePHI being transmitted over an electronic communications network.,Y,,
INC-002-C__HIPAA.164.312.e.1.b,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",HIPAA.164.312.e.1.b,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,b,The covered entity shall implement security measures to ensure that electronically transmitted ePHI is not improperly modified without detection.,Y,,
INC-002-C__ISO.12.4.1.a,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",ISO.12.4.1.a,ISO 27002,ISO.12.4.1,Event Logging,a,The organization shall produce event logs recording user activities.,Y,,
INC-002-C__ISO.12.6.1.a,INC-002-C,DDoS-TCP_Flood,DDoS,No ePHI exfiltrated. 312 HL7 lab result messages (88 patients) lost from Mirth ring buffer overflow; manually recovered from printed reports by 08:15 UTC. No patient care delay documented. Integrity i…,"At 05:22 UTC, a distributed TCP flood from 47 source IPs generated 202,311 observed flows at a mean rate of 741,818 pkt/s and peak of 2,097,152 pkt/s (matching the CICIoMT2024 DDoS-TCP1 profile) against the Mirth Connect MLLP listener on TCP/2575. The MLLP listener's TCP accept queue (backlog=128) filled within 2 seconds; new connections from the 6 downstream EHR systems began receiving TCP RST. Laboratory instruments (automated haematology analysers and chemistry panels) that push HL7 ORU messa…",ISO.12.6.1.a,ISO 27002,ISO.12.6.1,Management of Technical Vulnerabilities,a,The organization shall obtain information about technical vulnerabilities of information systems in a timely fashion.,Y,,
